match_id,date,gender,tournament,round,player_1,player_2,match_score,winner,loser,p1_fsp,p1_ssp,p1_df,p2_fsp,p2_ssp,p2_df
19990606-M-Roland_Garros-F-Andrei_Medvedev-Andre_Agassi,19990606,M,Roland Garros,F,Andrei Medvedev,Andre Agassi,6-1 6-2 4-6 3-6 4-6,Andre Agassi,Andrei Medvedev,64.0,86.0,8,61.0,89.0,6
19990703-M-Wimbledon-SF-Tim_Henman-Pete_Sampras,19990703,M,Wimbledon,SF,Tim Henman,Pete Sampras,6-3 4-6 3-6 4-6,Pete Sampras,Tim Henman,48.0,86.0,10,52.0,82.0,10
19990703-W-Wimbledon-SF-Alexandra_Stevenson-Lindsay_Davenport,19990703,W,Wimbledon,SF,Alexandra Stevenson,Lindsay Davenport,1-6 1-6,Lindsay Davenport,Alexandra Stevenson,46.0,77.0,5,66.0,94.0,1
19990704-M-Wimbledon-F-Pete_Sampras-Andre_Agassi,19990704,M,Wimbledon,F,Pete Sampras,Andre Agassi,6-3 6-4 7-5,Pete Sampras,Andre Agassi,60.0,86.0,10,43.0,89.0,12
19990814-M-Cincinnati_Masters-SF-Patrick_Rafter-Yevgeny_Kafelnikov,19990814,M,Cincinnati Masters,SF,Patrick Rafter,Yevgeny Kafelnikov,6-4 6-2,Patrick Rafter,Yevgeny Kafelnikov,77.0,90.0,1,62.0,90.0,2
19990908-M-US_Open-QF-Cedric_Pioline-Gustavo_Kuerten,19990908,M,US Open,QF,Cedric Pioline,Gustavo Kuerten,4-6 7-6 7-6 7-6,Cedric Pioline,Gustavo Kuerten,58.0,94.0,4,54.0,94.0,5
19991017-M-Singapore-F-Marcelo_Rios-Mikael_Tillstrom,19991017,M,Singapore,F,Marcelo Rios,Mikael Tillstrom,6-2 7-6,Marcelo Rios,Mikael Tillstrom,51.0,94.0,2,62.0,97.0,1
19991124-M-Tour_Finals-RR-Gustavo_Kuerten-Andre_Agassi,19991124,M,Tour Finals,RR,Gustavo Kuerten,Andre Agassi,4-6 5-7,Andre Agassi,Gustavo Kuerten,42.0,96.0,2,61.0,96.0,1
20000514-W-Berlin-F-Conchita_Martinez-Amanda_Coetzer,20000514,W,Berlin,F,Conchita Martinez,Amanda Coetzer,6-1 6-2,Conchita Martinez,Amanda Coetzer,79.0,100.0,0,86.0,40.0,3
20000708-W-Wimbledon-SF-Venus_Williams-Serena_Williams,20000708,W,Wimbledon,SF,Venus Williams,Serena Williams,6-2 7-6,Venus Williams,Serena Williams,60.0,85.0,5,51.0,81.0,6
20000805-M-Canada_Masters-SF-Wayne_Ferreira-Marat_Safin,20000805,M,Canada Masters,SF,Wayne Ferreira,Marat Safin,2-6 7-5 4-6,Marat Safin,Wayne Ferreira,50.0,90.0,5,46.0,100.0,0
20000816-W-Montreal-R32-Justine_Henin-Lindsay_Davenport,20000816,W,Montreal,R32,Justine Henin,Lindsay Davenport,6-3 6-7 2-6,Lindsay Davenport,Justine Henin,63.0,87.0,5,68.0,100.0,0
20000906-M-US_Open-QF-Pete_Sampras-Richard_Krajicek,20000906,M,US Open,QF,Pete Sampras,Richard Krajicek,4-6 7-6 6-4 6-2,Pete Sampras,Richard Krajicek,70.0,87.0,5,62.0,93.0,3
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,20001104,M,Stuttgart Masters,SF,Sebastien Grosjean,Wayne Ferreira,4-6 2-6,Wayne Ferreira,Sebastien Grosjean,46.0,84.0,6,60.0,89.0,2
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,20001118,M,Paris Masters,SF,Juan Carlos Ferrero,Marat Safin,2-6 2-6,Marat Safin,Juan Carlos Ferrero,59.0,80.0,4,38.0,96.0,1
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,20001119,M,Paris Masters,F,Mark Philippoussis,Marat Safin,6-3 6-7 4-6 6-3 6-7,Marat Safin,Mark Philippoussis,58.0,87.0,9,54.0,97.0,2
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,20001202,M,Tour Finals,SF,Pete Sampras,Gustavo Kuerten,7-6 3-6 4-6,Gustavo Kuerten,Pete Sampras,61.0,100.0,0,64.0,93.0,3
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,20001208,M,Davis Cup World Group F,RR,Albert Costa,Lleyton Hewitt,6-3 1-6 6-2 4-6 4-6,Lleyton Hewitt,Albert Costa,59.0,92.0,5,44.0,89.0,9
20010204-M-Milan-F-Julien_Boutter-Roger_Federer,20010204,M,Milan,F,Julien Boutter,Roger Federer,4-6 7-6 4-6,Roger Federer,Julien Boutter,56.0,77.0,11,59.0,93.0,3
20010602-M-Roland_Garros-R32-Fabrice_Santoro-Marat_Safin,20010602,M,Roland Garros,R32,Fabrice Santoro,Marat Safin,6-4 6-4 4-6 0-6 6-1,Fabrice Santoro,Marat Safin,54.0,97.0,2,58.0,96.0,2
20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja,20010607,M,Roland Garros,QF,Roger Federer,Alex Corretja,5-7 4-6 5-7,Alex Corretja,Roger Federer,65.0,86.0,5,61.0,90.0,5
20010613-M-Halle-R16-David_Prinosil-Roger_Federer,20010613,M,Halle,R16,David Prinosil,Roger Federer,6-7 5-7,Roger Federer,David Prinosil,49.0,78.0,9,66.0,92.0,2
20010617-M-Queens_Club-F-Tim_Henman-Lleyton_Hewitt,20010617,M,Queens Club,F,Tim Henman,Lleyton Hewitt,6-7 6-7,Lleyton Hewitt,Tim Henman,50.0,90.0,5,70.0,100.0,0
20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt,20010622,M,s Hertogenbosch,SF,Roger Federer,Lleyton Hewitt,4-6 2-6,Lleyton Hewitt,Roger Federer,87.0,100.0,0,67.0,95.0,1
20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman,20010705,M,Wimbledon,QF,Roger Federer,Tim Henman,5-7 6-7 6-2 6-7,Tim Henman,Roger Federer,61.0,97.0,2,64.0,88.0,6
20010729-M-Los_Angeles-F-Pete_Sampras-Andre_Agassi,20010729,M,Los Angeles,F,Pete Sampras,Andre Agassi,4-6 2-6,Andre Agassi,Pete Sampras,54.0,76.0,7,80.0,100.0,0
20010811-M-Cincinnati_Masters-SF-Patrick_Rafter-Lleyton_Hewitt,20010811,M,Cincinnati Masters,SF,Patrick Rafter,Lleyton Hewitt,6-4 6-3,Patrick Rafter,Lleyton Hewitt,57.0,92.0,2,49.0,89.0,3
20010827-M-US_Open-R128-Mike_Bryan-Andre_Agassi,20010827,M,US Open,R128,Mike Bryan,Andre Agassi,4-6 1-6 0-6,Andre Agassi,Mike Bryan,61.0,87.0,4,53.0,89.0,3
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,20010908,W,US Open,F,Serena Williams,Venus Williams,2-6 4-6,Venus Williams,Serena Williams,56.0,84.0,8,60.0,87.0,6
20011031-W-WTA_Tour_Championships-R16-Jelena_Dokic-Meghann_Shaughnessy,20011031,W,WTA Tour Championships,R16,Jelena Dokic,Meghann Shaughnessy,7-6 6-2,Jelena Dokic,Meghann Shaughnessy,69.0,74.0,5,51.0,86.0,6
20011202-M-Davis_Cup_World_Group_F-RR-Sebastien_Grosjean-Lleyton_Hewitt,20011202,M,Davis Cup World Group F,RR,Sebastien Grosjean,Lleyton Hewitt,3-6 2-6 3-6,Lleyton Hewitt,Sebastien Grosjean,44.0,98.0,1,60.0,89.0,4
20020130-M-Milan-R16-Roger_Federer-Nikolay_Davydenko,20020130,M,Milan,R16,Roger Federer,Nikolay Davydenko,6-3 6-7 7-5,Roger Federer,Nikolay Davydenko,69.0,97.0,1,61.0,98.0,1
20020226-M-Dubai-R32-Roger_Federer-Adrian_Voinea,20020226,M,Dubai,R32,Roger Federer,Adrian Voinea,6-3 6-4,Roger Federer,Adrian Voinea,81.0,82.0,2,68.0,88.0,2
20020303-M-San_Jose-F-Lleyton_Hewitt-Andre_Agassi,20020303,M,San Jose,F,Lleyton Hewitt,Andre Agassi,4-6 7-6 7-6,Lleyton Hewitt,Andre Agassi,48.0,91.0,7,60.0,93.0,3
20020312-W-Indian_Wells-R16-Daniela_Hantuchova-Justine_Henin,20020312,W,Indian Wells,R16,Daniela Hantuchova,Justine Henin,6-3 6-3,Daniela Hantuchova,Justine Henin,80.0,78.0,2,60.0,81.0,4
20020329-M-Miami_Masters-SF-Roger_Federer-Lleyton_Hewitt,20020329,M,Miami Masters,SF,Roger Federer,Lleyton Hewitt,6-3 6-4,Roger Federer,Lleyton Hewitt,53.0,100.0,0,67.0,88.0,3
20020415-M-Monte_Carlo_Masters-R64-Richard_Gasquet-Franco_Squillari,20020415,M,Monte Carlo Masters,R64,Richard Gasquet,Franco Squillari,7-6 3-6 7-5,Richard Gasquet,Franco Squillari,64.0,85.0,6,52.0,88.0,6
20020507-M-Rome_Masters-R64-Alex_Corretja-Giorgio_Galimberti,20020507,M,Rome Masters,R64,Alex Corretja,Giorgio Galimberti,2-6 6-2 3-6,Giorgio Galimberti,Alex Corretja,54.0,97.0,1,67.0,83.0,4
20020616-M-Queens_Club-F-Lleyton_Hewitt-Tim_Henman,20020616,M,Queens Club,F,Lleyton Hewitt,Tim Henman,4-6 6-1 6-4,Lleyton Hewitt,Tim Henman,55.0,95.0,2,64.0,94.0,2
20020705-M-Wimbledon-SF-Lleyton_Hewitt-Tim_Henman,20020705,M,Wimbledon,SF,Lleyton Hewitt,Tim Henman,7-5 6-1 7-5,Lleyton Hewitt,Tim Henman,54.0,95.0,2,67.0,97.0,1
20020902-M-US_Open-R32-Greg_Rusedski-Pete_Sampras,20020902,M,US Open,R32,Greg Rusedski,Pete Sampras,6-7 6-4 6-7 6-3 4-6,Pete Sampras,Greg Rusedski,53.0,88.0,10,59.0,92.0,5
20021025-M-Basel-QF-Roger_Federer-Andy_Roddick,20021025,M,Basel,QF,Roger Federer,Andy Roddick,7-6 6-1,Roger Federer,Andy Roddick,58.0,95.0,1,64.0,100.0,0
20021110-M-Paris_Masters-F-Marat_Safin-Lleyton_Hewitt,20021110,M,Paris Masters,F,Marat Safin,Lleyton Hewitt,7-6 6-0 6-4,Marat Safin,Lleyton Hewitt,57.0,95.0,2,42.0,88.0,7
20021111-M-Masters_Cup-RR-Andre_Agassi-Jiri_Novak,20021111,M,Masters Cup,RR,Andre Agassi,Jiri Novak,5-7 1-6,Jiri Novak,Andre Agassi,56.0,88.0,3,60.0,91.0,2
20021113-M-Masters_Cup-RR-Roger_Federer-Jiri_Novak,20021113,M,Masters Cup,RR,Roger Federer,Jiri Novak,6-0 4-6 6-2,Roger Federer,Jiri Novak,58.0,100.0,0,64.0,90.0,3
20030122-M-Australian_Open-QF-Andy_Roddick-Younes_El_Aynaoui,20030122,M,Australian Open,QF,Andy Roddick,Younes El Aynaoui,4-6 7-6 4-6 6-4 21-19,Andy Roddick,Younes El Aynaoui,62.0,98.0,2,71.0,89.0,8
20030126-M-Australian_Open-F-Rainer_Schuettler-Andre_Agassi,20030126,M,Australian Open,F,Rainer Schuettler,Andre Agassi,2-6 2-6 1-6,Andre Agassi,Rainer Schuettler,52.0,87.0,4,67.0,95.0,1
20030316-M-Indian_Wells_Masters-SF-Vincent_Spadea-Lleyton_Hewitt,20030316,M,Indian Wells Masters,SF,Vincent Spadea,Lleyton Hewitt,6-7 1-6,Lleyton Hewitt,Vincent Spadea,50.0,85.0,5,57.0,92.0,2
20030518-M-Hamburg_Masters-F-Guillermo_Coria-Agustin_Calleri,20030518,M,Hamburg Masters,F,Guillermo Coria,Agustin Calleri,6-3 6-4 6-4,Guillermo Coria,Agustin Calleri,66.0,94.0,2,54.0,85.0,6
20030603-M-Roland_Garros-QF-Guillermo_Coria-Andre_Agassi,20030603,M,Roland Garros,QF,Guillermo Coria,Andre Agassi,4-6 6-3 6-2 6-4,Guillermo Coria,Andre Agassi,78.0,90.0,3,66.0,89.0,4
20030615-M-Queens_Club-SF-Andy_Roddick-Andre_Agassi,20030615,M,Queens Club,SF,Andy Roddick,Andre Agassi,6-1 6-7 7-6,Andy Roddick,Andre Agassi,63.0,94.0,2,67.0,88.0,4
20030628-M-Wimbledon-R32-Andre_Agassi-Younes_El_Aynaoui,20030628,M,Wimbledon,R32,Andre Agassi,Younes El Aynaoui,5-7 6-4 7-6 7-6,Andre Agassi,Younes El Aynaoui,77.0,94.0,2,82.0,90.0,3
20030703-W-Wimbledon-SF-Venus_Williams-Kim_Clijsters,20030703,W,Wimbledon,SF,Venus Williams,Kim Clijsters,4-6 6-3 6-1,Venus Williams,Kim Clijsters,67.0,88.0,3,75.0,88.0,3
20030804-M-Canada_Masters-R16-Roger_Federer-Tommy_Robredo,20030804,M,Canada Masters,R16,Roger Federer,Tommy Robredo,6-4 6-3,Roger Federer,Tommy Robredo,54.0,96.0,1,72.0,100.0,0
20030811-M-Cincinnati_Masters-SF-Andy_Roddick-Max_Mirnyi,20030811,M,Cincinnati Masters,SF,Andy Roddick,Max Mirnyi,7-6 6-4,Andy Roddick,Max Mirnyi,73.0,100.0,0,69.0,90.0,2
20040328-M-Miami_Masters-F-Andy_Roddick-Guillermo_Coria,20040328,M,Miami Masters,F,Andy Roddick,Guillermo Coria,6-7 6-3 6-1 0-0,Andy Roddick,Guillermo Coria,61.0,93.0,2,76.0,96.0,1
20040330-W-Miami-QF-Elena_Dementieva-Venus_Williams,20040330,W,Miami,QF,Elena Dementieva,Venus Williams,6-3 5-7 7-6,Elena Dementieva,Venus Williams,54.0,77.0,12,68.0,69.0,11
20040402-M-Miami_Masters-SF-Guillermo_Coria-Fernando_Gonzalez,20040402,M,Miami Masters,SF,Guillermo Coria,Fernando Gonzalez,4-6 7-6 6-1,Guillermo Coria,Fernando Gonzalez,69.0,90.0,3,54.0,87.0,6
20040516-M-Hamburg_Masters-F-Roger_Federer-Guillermo_Coria,20040516,M,Hamburg Masters,F,Roger Federer,Guillermo Coria,4-6 6-4 6-2 6-3,Roger Federer,Guillermo Coria,62.0,100.0,0,70.0,90.0,3
20040529-M-Roland_Garros-R32-Roger_Federer-Gustavo_Kuerten,20040529,M,Roland Garros,R32,Roger Federer,Gustavo Kuerten,4-6 4-6 4-6,Gustavo Kuerten,Roger Federer,62.0,94.0,2,53.0,100.0,0
20040606-M-Roland_Garros-F-Gaston_Gaudio-Guillermo_Coria,20040606,M,Roland Garros,F,Gaston Gaudio,Guillermo Coria,0-6 3-6 6-4 6-1 8-6,Gaston Gaudio,Guillermo Coria,67.0,82.0,9,65.0,87.0,6
20040807-M-Cincinnati_Masters-SF-Lleyton_Hewitt-Tommy_Robredo,20040807,M,Cincinnati Masters,SF,Lleyton Hewitt,Tommy Robredo,6-3 6-2,Lleyton Hewitt,Tommy Robredo,60.0,100.0,0,68.0,85.0,2
20040911-M-US_Open-SF-Roger_Federer-Tim_Henman,20040911,M,US Open,SF,Roger Federer,Tim Henman,6-3 6-4 6-4,Roger Federer,Tim Henman,63.0,94.0,2,61.0,97.0,1
20040930-M-Bangkok-R16-Ivo_Heuberger-Roger_Federer,20040930,M,Bangkok,R16,Ivo Heuberger,Roger Federer,1-6 3-6,Roger Federer,Ivo Heuberger,57.0,95.0,1,57.0,95.0,1
20041002-M-Bangkok-SF-Andy_Roddick-Marat_Safin,20041002,M,Bangkok,SF,Andy Roddick,Marat Safin,7-6 6-7 7-6,Andy Roddick,Marat Safin,59.0,90.0,5,60.0,98.0,1
20041106-M-Paris_Masters-SF-Marat_Safin-Guillermo_Canas,20041106,M,Paris Masters,SF,Marat Safin,Guillermo Canas,6-2 7-6,Marat Safin,Guillermo Canas,47.0,91.0,3,52.0,100.0,0
20041116-M-Masters_Cup-RR-Lleyton_Hewitt-Carlos_Moya,20041116,M,Masters Cup,RR,Lleyton Hewitt,Carlos Moya,6-7 6-2 6-4,Lleyton Hewitt,Carlos Moya,67.0,93.0,2,58.0,93.0,3
20041120-M-Masters_Cup-SF-Lleyton_Hewitt-Andy_Roddick,20041120,M,Masters Cup,SF,Lleyton Hewitt,Andy Roddick,6-3 6-2,Lleyton Hewitt,Andy Roddick,47.0,96.0,1,66.0,93.0,1
20050114-M-Australian_Open-R16-Lleyton_Hewitt-Rafael_Nadal,20050114,M,Australian Open,R16,Lleyton Hewitt,Rafael Nadal,7-5 3-6 1-6 7-6 6-2,Lleyton Hewitt,Rafael Nadal,51.0,92.0,6,70.0,94.0,3
20050117-W-Australian_Open-R64-Tzipi_Obziler-Anastasia_Myskina,20050117,W,Australian Open,R64,Tzipi Obziler,Anastasia Myskina,4-6 2-6,Anastasia Myskina,Tzipi Obziler,56.0,86.0,4,56.0,92.0,2
20050126-M-Australian_Open-QF-Roger_Federer-Andre_Agassi,20050126,M,Australian Open,QF,Roger Federer,Andre Agassi,6-3 6-4 6-4,Roger Federer,Andre Agassi,67.0,88.0,4,56.0,94.0,2
20050304-M-Davis_Cup_World_Group_R1-RR-Marat_Safin-Adrian_Garcia,20050304,M,Davis Cup World Group R1,RR,Marat Safin,Adrian Garcia,6-1 3-6 6-3 7-6,Marat Safin,Adrian Garcia,57.0,98.0,1,54.0,82.0,10
20050403-M-Miami_Masters-F-Roger_Federer-Rafael_Nadal,20050403,M,Miami Masters,F,Roger Federer,Rafael Nadal,2-6 6-7 7-6 6-3 6-1,Roger Federer,Rafael Nadal,60.0,85.0,9,64.0,93.0,4
20050417-M-Monte_Carlo_Masters-F-Rafael_Nadal-Guillermo_Coria,20050417,M,Monte Carlo Masters,F,Rafael Nadal,Guillermo Coria,6-3 6-1 0-6 7-5,Rafael Nadal,Guillermo Coria,73.0,100.0,0,57.0,94.0,3
20050508-M-Rome_Masters-F-Rafael_Nadal-Guillermo_Coria,20050508,M,Rome Masters,F,Rafael Nadal,Guillermo Coria,6-4 3-6 6-3 4-6 7-6,Rafael Nadal,Guillermo Coria,67.0,95.0,3,73.0,87.0,7
20050604-W-Roland_Garros-F-Mary_Pierce-Justine_Henin,20050604,W,Roland Garros,F,Mary Pierce,Justine Henin,1-6 1-6,Justine Henin,Mary Pierce,69.0,67.0,5,58.0,83.0,3
20050702-W-Wimbledon-F-Venus_Williams-Lindsay_Davenport,20050702,W,Wimbledon,F,Venus Williams,Lindsay Davenport,4-6 7-6 9-7,Venus Williams,Lindsay Davenport,74.0,71.0,10,68.0,87.0,5
20050813-M-Canada_Masters-SF-Greg_Rusedski-Andre_Agassi,20050813,M,Canada Masters,SF,Greg Rusedski,Andre Agassi,4-6 4-6,Andre Agassi,Greg Rusedski,63.0,91.0,2,77.0,100.0,0
20050821-M-Cincinnati_Masters-SF-Lleyton_Hewitt-Andy_Roddick,20050821,M,Cincinnati Masters,SF,Lleyton Hewitt,Andy Roddick,4-6 6-7,Andy Roddick,Lleyton Hewitt,59.0,93.0,2,61.0,88.0,4
20050907-W-US_Open-QF-Venus_Williams-Kim_Clijsters,20050907,W,US Open,QF,Venus Williams,Kim Clijsters,6-4 5-7 1-6,Kim Clijsters,Venus Williams,60.0,80.0,7,66.0,88.0,4
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,20050911,W,US Open,F,Mary Pierce,Kim Clijsters,3-6 1-6,Kim Clijsters,Mary Pierce,67.0,94.0,1,70.0,86.0,2
20060221-W-Dubai-R32-Martina_Hingis-Sania_Mirza,20060221,W,Dubai,R32,Martina Hingis,Sania Mirza,6-3 7-5,Martina Hingis,Sania Mirza,61.0,91.0,3,59.0,89.0,3
20060419-M-Monte_Carlo_Masters-R64-Novak_Djokovic-Roger_Federer,20060419,M,Monte Carlo Masters,R64,Novak Djokovic,Roger Federer,3-6 6-2 3-6,Roger Federer,Novak Djokovic,64.0,88.0,4,51.0,100.0,0
20060422-M-Monte_Carlo_Masters-SF-Fernando_Gonzalez-Roger_Federer,20060422,M,Monte Carlo Masters,SF,Fernando Gonzalez,Roger Federer,2-6 4-6,Roger Federer,Fernando Gonzalez,67.0,83.0,3,69.0,100.0,0
20060512-M-Rome_Masters-QF-Mario_Ancic-David_Nalbandian,20060512,M,Rome Masters,QF,Mario Ancic,David Nalbandian,3-6 3-6,David Nalbandian,Mario Ancic,63.0,95.0,1,40.0,97.0,1
20060611-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,20060611,M,Roland Garros,F,Roger Federer,Rafael Nadal,6-1 1-6 4-6 6-7,Rafael Nadal,Roger Federer,61.0,98.0,1,77.0,100.0,0
20060617-M-Queens_Club-SF-Lleyton_Hewitt-Tim_Henman,20060617,M,Queens Club,SF,Lleyton Hewitt,Tim Henman,6-3 3-6 6-2,Lleyton Hewitt,Tim Henman,59.0,94.0,2,62.0,93.0,2
20060628-M-Wimbledon-R64-Fernando_Gonzalez-Marat_Safin,20060628,M,Wimbledon,R64,Fernando Gonzalez,Marat Safin,4-6 6-7 6-4 6-4 6-4,Fernando Gonzalez,Marat Safin,69.0,100.0,0,71.0,92.0,4
20060705-M-Wimbledon-QF-Mario_Ancic-Roger_Federer,20060705,M,Wimbledon,QF,Mario Ancic,Roger Federer,4-6 4-6 4-6,Roger Federer,Mario Ancic,58.0,97.0,1,57.0,97.0,1
20060806-M-Washington-F-Arnaud_Clement-Andy_Murray,20060806,M,Washington,F,Arnaud Clement,Andy Murray,7-6 6-2,Arnaud Clement,Andy Murray,52.0,93.0,2,52.0,94.0,2
20060819-M-Cincinnati_Masters-SF-Juan_Carlos_Ferrero-Tommy_Robredo,20060819,M,Cincinnati Masters,SF,Juan Carlos Ferrero,Tommy Robredo,6-3 6-4,Juan Carlos Ferrero,Tommy Robredo,63.0,86.0,3,64.0,97.0,1
20060821-W-New_Haven-QF-Amelie_Mauresmo-Lindsay_Davenport,20060821,W,New Haven,QF,Amelie Mauresmo,Lindsay Davenport,4-6 5-7,Lindsay Davenport,Amelie Mauresmo,68.0,90.0,2,61.0,96.0,1
20060831-M-US_Open-R64-Marat_Safin-David_Nalbandian,20060831,M,US Open,R64,Marat Safin,David Nalbandian,6-3 7-5 2-6 3-6 7-6,Marat Safin,David Nalbandian,57.0,90.0,7,59.0,84.0,11
20060906-M-US_Open-QF-Andy_Roddick-Lleyton_Hewitt,20060906,M,US Open,QF,Andy Roddick,Lleyton Hewitt,6-3 7-5 6-4,Andy Roddick,Lleyton Hewitt,72.0,92.0,2,51.0,92.0,3
20060906-M-US_Open-QF-Mikhail_Youzhny-Rafael_Nadal,20060906,M,US Open,QF,Mikhail Youzhny,Rafael Nadal,6-3 5-7 7-6 6-1,Mikhail Youzhny,Rafael Nadal,65.0,93.0,3,63.0,98.0,1
20060907-M-US_Open-QF-James_Blake-Roger_Federer,20060907,M,US Open,QF,James Blake,Roger Federer,6-7 0-6 7-6 4-6,Roger Federer,James Blake,60.0,94.0,4,61.0,92.0,4
20061113-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal,20061113,M,Masters Cup,SF,Roger Federer,Rafael Nadal,6-4 7-5,Roger Federer,Rafael Nadal,62.0,83.0,4,69.0,92.0,2
20061203-M-Davis_Cup_World_Group_F-RR-David_Nalbandian-Nikolay_Davydenko,20061203,M,Davis Cup World Group F,RR,David Nalbandian,Nikolay Davydenko,6-2 6-2 4-6 6-4,David Nalbandian,Nikolay Davydenko,58.0,93.0,3,68.0,78.0,8
20070122-M-Australian_Open-R16-Rafael_Nadal-Andy_Murray,20070122,M,Australian Open,R16,Rafael Nadal,Andy Murray,6-7 6-4 4-6 6-3 6-1,Rafael Nadal,Andy Murray,75.0,100.0,0,56.0,87.0,9
20070123-M-Australian_Open-QF-Rafael_Nadal-Fernando_Gonzalez,20070123,M,Australian Open,QF,Rafael Nadal,Fernando Gonzalez,2-6 4-6 3-6,Fernando Gonzalez,Rafael Nadal,71.0,91.0,2,66.0,100.0,0
20070209-M-Davis_Cup_World_Group_R1-RR-Marat_Safin-Nicolas_Massu,20070209,M,Davis Cup World Group R1,RR,Marat Safin,Nicolas Massu,6-3 6-2 6-2,Marat Safin,Nicolas Massu,59.0,94.0,2,72.0,89.0,2
20070225-M-Memphis-F-Tommy_Haas-Andy_Roddick,20070225,M,Memphis,F,Tommy Haas,Andy Roddick,6-3 6-2,Tommy Haas,Andy Roddick,58.0,89.0,2,49.0,93.0,2
20070318-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal,20070318,M,Indian Wells Masters,F,Novak Djokovic,Rafael Nadal,2-6 5-7,Rafael Nadal,Novak Djokovic,51.0,92.0,2,69.0,95.0,1
20070506-M-Estoril-F-Richard_Gasquet-Novak_Djokovic,20070506,M,Estoril,F,Richard Gasquet,Novak Djokovic,6-7 6-0 1-6,Novak Djokovic,Richard Gasquet,60.0,85.0,4,66.0,88.0,4
20070513-M-Rome_Masters-F-Fernando_Gonzalez-Rafael_Nadal,20070513,M,Rome Masters,F,Fernando Gonzalez,Rafael Nadal,2-6 2-6,Rafael Nadal,Fernando Gonzalez,70.0,89.0,2,77.0,90.0,1
20070517-M-Hamburg_Masters-R64-Nicolas_Massu-Marat_Safin,20070517,M,Hamburg Masters,R64,Nicolas Massu,Marat Safin,6-7 4-6,Marat Safin,Nicolas Massu,65.0,89.0,3,61.0,97.0,1
20070607-W-Roland_Garros-SF-Justine_Henin-Jelena_Jankovic,20070607,W,Roland Garros,SF,Justine Henin,Jelena Jankovic,6-2 6-2,Justine Henin,Jelena Jankovic,41.0,93.0,2,60.0,87.0,3
20070623-W-Eastbourne-F-Amelie_Mauresmo-Justine_Henin,20070623,W,Eastbourne,F,Amelie Mauresmo,Justine Henin,5-7 7-6 6-7,Justine Henin,Amelie Mauresmo,61.0,89.0,5,74.0,81.0,6
20070623-W-Eastbourne-SF-Justine_Henin-Marion_Bartoli,20070623,W,Eastbourne,SF,Justine Henin,Marion Bartoli,6-1 6-3,Justine Henin,Marion Bartoli,65.0,94.0,1,73.0,85.0,2
20070628-M-Wimbledon-R64-Werner_Eschauer-Rafael_Nadal,20070628,M,Wimbledon,R64,Werner Eschauer,Rafael Nadal,2-6 4-6 1-6,Rafael Nadal,Werner Eschauer,78.0,88.0,2,66.0,90.0,2
20070708-W-Wimbledon-F-Venus_Williams-Marion_Bartoli,20070708,W,Wimbledon,F,Venus Williams,Marion Bartoli,6-4 6-1,Venus Williams,Marion Bartoli,70.0,87.0,2,63.0,78.0,5
20070830-M-US_Open-R64-Roger_Federer-Paul_Capdeville,20070830,M,US Open,R64,Roger Federer,Paul Capdeville,6-1 6-4 6-4,Roger Federer,Paul Capdeville,63.0,96.0,1,61.0,94.0,2
20070901-W-US_Open-R32-Agnieszka_Radwanska-Maria_Sharapova,20070901,W,US Open,R32,Agnieszka Radwanska,Maria Sharapova,6-4 1-6 6-2,Agnieszka Radwanska,Maria Sharapova,56.0,94.0,2,71.0,58.0,11
20071007-M-Metz-F-Andy_Murray-Tommy_Robredo,20071007,M,Metz,F,Andy Murray,Tommy Robredo,6-0 2-6 3-6,Tommy Robredo,Andy Murray,51.0,95.0,2,67.0,91.0,2
20071021-M-Madrid_Masters-F-Roger_Federer-David_Nalbandian,20071021,M,Madrid Masters,F,Roger Federer,David Nalbandian,6-1 3-6 3-6,David Nalbandian,Roger Federer,59.0,97.0,1,53.0,94.0,2
20071028-M-Paris_Masters-F-Rafael_Nadal-David_Nalbandian,20071028,M,Paris Masters,F,Rafael Nadal,David Nalbandian,4-6 0-6,David Nalbandian,Rafael Nadal,66.0,94.0,1,59.0,100.0,0
20080308-M-Dubai-F-Andy_Roddick-Feliciano_Lopez,20080308,M,Dubai,F,Andy Roddick,Feliciano Lopez,6-7 6-4 6-2,Andy Roddick,Feliciano Lopez,72.0,100.0,0,68.0,97.0,1
